docid	allcopiesofwork	author	bestseller	contrast4reviewed	copiesin25yrs	earlyedition	firstpub	gender	heath	imprint	inferreddate	lastname	latestcomp	mostdiscussed	nationality	norton	nortonshort	preregistered	recordid	reviewed	title	inferrednation
uc1.b3834727	1.0	Eldershaw, M. Barnard	False	True	1.0	True	1937.0	f	False	London|G. G. Harrap|1937	1937	Eldershaw	1937	False	au	False	False	False	6729942.0	False	Plaque with laurel.	au
uva.x000380956	8.0	Verne, Jules	False	False	2.0	True	1865.0	m	False	New York;Scribner, Armstrong;1874.	1874	Verne	1865	False	fr	False	False	True	8719887.0	False	From the Earth to the Moon	fr
mdp.39015063870243	2.0	Gibson, Charles B	False	False	2.0	True	1854.0	m	False	Dublin;Hodges and Smith;1854.	1854	Gibson	1854	False	uk	False	False	False	391341.0	True	The last earl of Desmond	uk
uc1.b251222		Guernsey, Lucy Ellen	False	True			1885.0	f	False	New York;Thomas Whittaker ...;c1885.	1885	Guernsey	1885	False	us	False	False	False	6502939.0	False	Oldham	us
mdp.39015066065213		Wallace, Lew,	True	False			1880.0	m	False		1880	Wallace	1880	False	us	False	False	False		False	Ben Hur	us
uiuo.ark+=13960=t79s21g78	4.0	Lyall, Edna	False	False	4.0	True	1884.0	f	False	London;Hurst and Blackett;1884.	1884	Lyall	1884	False	uk	False	False	False	8724227.0	True	We two	uk
pst.000009059580	1.0	Steel, Danielle	True	False	1.0	True			False	New York, N.Y.|Delacorte Press|c1983.	1983	Steel	1983	False		False	False	False	7067243.0	False	Changes	us
mdp.39015043780249	1.0	King, Stephen	True	False	1.0	True			False	New York|Scribner|c1999.	1999	King	1999	False		False	False	False	4028930.0	False	The girl who loved Tom Gordon	us
mdp.39015019073140	3.0	Heppenstall, Rayner	False	False	3.0	True	1939.0	m	False	London|Barrie and Rockliff|1962	1962	Heppenstall	1939	False	uk	False	False	False	438254.0	True	The Blaze of Noon	uk
mdp.39015000551203	12.0	O'Hara, John	True	False	12.0	True			False	New York|Random House|1960	1960	O'Hara	1960	False		False	False	False	1113205.0	False	Sermons and soda-water	us
uc1.b3687497	3.0	Carroll, Gladys Hasty	True	False	2.0	True			False	New York|The Macmillan company|1933.	1933	Carroll	1933	False		False	False	False	625693.0	False	As the earth turns	us
uc1.b4374271	5.0	Churchill, Winston, Sir	True	False	5.0	True			False	New York;The Macmillan Co;1904.	1904	Churchill	1904	False		False	False	False	9510750.0	False	A modern chronicle	uk
nyp.33433074870829	3.0	Hocking, Joseph	False	True	3.0	True	1898.0	m	False	New York;Doubleday & McClure co.;1898.	1898	Hocking	1898	False	uk	False	False	False	7661341.0	False	Mistress Nancy Molesworth;	uk
mdp.39015065437900		Frederic, Harold,	True	False			1896.0		False	Chicago;Stone & Kimball;1896.	1896	Frederic	1896	False		False	False	False	392310.0	False	The damnation of Theron Ware	us
uiuo.ark+=13960=t5j96q80s	3.0	Middlemass, Jean	False	True	3.0	True	1881.0	f	False	London;Tinsley brothers;1881.	1881	Middlemass	1881	False	uk	False	False	False	8723024.0	False	Sackcloth and broadcloth	uk
hvd.hn21hl	14.0	Porter, Jane,	True	False	7.0	True	1803.0	f	False	London;Printed for Longman, Hurst, Rees, and Orme;1805.	1805	Porter	1803	False	uk	False	False	False	9713669.0	False	Thaddeus of Warsaw	uk
mdp.39015063739901	5.0	Allen, James Lane,	True	False	3.0	True	1903.0		False	New York;The Macmillan company;London;Macmillan & co., ltd.;1903.	1903	Allen	1903	False		False	False	False	242927.0	False	The mettle of the pasture	us
uc1.b3759971		Wells, H. G	False	False			1923.0	m	False	New York|Macmillan|1923.	1923	Wells	1923	False	uk	False	False	False	3563127.0	True	Men Like Gods	uk
nc01.ark+=13960=t2892b94s	2.0	Stratton-Porter, Gene	True	False	2.0	True	1913.0		False	New York;Scribner;1916, c1913.	1916	Stratton-Porter	1913	False		False	False	False	12192223.0	False	Laddie	us
mdp.39015032612809	1.0	Morgan, Marlo	True	False	1.0	True			False	New York, NY|HarperCollinsPublishers|c1994.	1994	Morgan	1994	False		False	False	False	2892074.0	False	Mutant message down under	guess: us
uc2.ark+=13960=t8rb7005b		Charles, Elizabeth Rundle	False	False			1866.0	f	False	New York;M. W. Dodd;1866.	1866	Charles	1866	False	uk	False	False	False	6501713.0	True	Winifred Bertram and the world she lived in	uk
nyp.33433074942545	1.0	Copping, Arthur E	False	False	1.0	True	1907.0	m	False	New York;M. Kennerley;1908	1908	Copping	1907	False	uk	False	False	False	8668071.0	True	Gotty and the guv'nor;	uk
uc2.ark+=13960=t2794253n	1.0	Lawrence, George Alfred	True	False	1.0	True	1857.0		False	New York;Harper & brothers;1858.	1858	Lawrence	1857	False		False	False	False	159975.0	False	Guy Livingstone;	uk
mdp.39015016902705	3.0	Williams, Ben Ames	True	False	3.0	True			False	Boston|Houghton Mifflin|1947.	1947	Williams	1947	False		False	False	False	1029718.0	False	House divided	us
umn.319510020976254		Gaskell, Catherine Milnes	False	True			1907.0	f	False	London;Smith, Elder & Co.;1907;(London and Beccles;Printed by William Clowes and Sons)	1907	Gaskell	1907	False	uk	False	False	False	8665285.0	False	Prose idyls of the West Riding	uk
mdp.39015001797946		Grahame, Kenneth	False	False			1895.0	m	False	Chicago;Stone & Kimball;1895.	1895	Grahame	1895	False	uk	False	False	False	3912340.0	True	The golden age	uk
uc1.b3462115	2.0	Knebel, Fletcher	True	False	2.0	True			False	Garden City, N.Y.|Doubleday|1968.	1968	Knebel	1968	False		False	False	False	6304735.0	False	Vanished	guess: us
mdp.49015002943570	2.0	Clancy, Tom	True	False	2.0	True			False	New York|Putnam|c1991.	1991	Clancy	1991	False		False	False	False	4933897.0	False	The sum of all fears	us
uc2.ark+=13960=t9j38r92d	1.0	Valentine, L	False	True	1.0	True	1880.0		False	London;F. Warne;188-?	1880	Valentine	1880	False		False	False	False	7693471.0	False	We three boys	guess: non-us
uiuo.ark+=13960=t73v07t79	3.0	Yates, Edmund Hodgson	False	False	3.0	True	1871.0	m	False	London;Chapman and Hall;1871.	1871	Yates	1871	False	uk	False	False	False	8719394.0	True	Dr. Wainwright's patient	uk
uc2.ark+=13960=t2r49pd51	1.0	Conway, Hugh	False	False	1.0	True	1883.0	m	False	London;T. Unwin;1919, 1883	1883	Conway	1883	False	uk	False	False	False	7695277.0	True	Called back	uk
mdp.39015005332708	4.0	Barnes, Margaret Ayer	True	False	2.0	True			False	New York|Houghton Mifflin Company|1930.	1930	Barnes	1930	False		False	False	False	426051.0	False	Years of grace	guess: us
mdp.39015012336312	2.0	Grey, Zane,	True	False	2.0	True	1918.0		False	New York;London;Harper & brothers;1918	1918	Grey	1918	False		False	False	False	244820.0	False	The U. P. trail;	us
nyp.33433081962098	1.0	Wright, Julia McNair	False	True	1.0	True	1872.0	f	False	Philadelphia;A. Martien;1872.	1872	Wright	1872	False	us	False	False	False	8663020.0	False	Marion through the brush	us
uc2.ark+=13960=t1gh9bk2q	2.0	Phelps, Elizabeth Stuart	False	False	2.0	True	1886.0	f	False	Boston;New York;Houghton, Mifflin and Company;1887.	1887	Phelps	1886	False	us	False	False	False	7939759.0	True	The Madonna of the tubs	us
wu.89099774317	4.0	Clive, Caroline,	True	False	4.0	True	1855.0		False	London;Saunders and Otley;1855.	1855	Clive	1855	False		False	False	False	8995948.0	False	Paul Ferroll	uk
nyp.33433034410732		Mathers, Helen	True	True			1875.0	f	False	London;R. Bentley;1875.	1875	Mathers	1875	False	uk	False	False	False	7690510.0	False	Comin' thro' the rye	uk
njp.32101067634459	1.0	Hamerton, Philip Gilbert	False	False	1.0	True	1878.0	m	False	Leipzig;Bernhard Tauchnitz;1878.	1878	Hamerton	1878	False	uk	False	False	False	8961462.0	True	Marmorne	uk
uiuo.ark+=13960=t8pc3h23p	3.0	De Jongh, Bertha	False	True	3.0	True	1874.0	f	False	London;Richard Bentley and Son;1874.	1874	De	1874	False	uk	False	False	False	8723262.0	False	The sisters Lawless	uk
mdp.39015029244657	1.0	Grisham, John	True	False	1.0	True			False	New York|Doubleday|c1992.	1992	Grisham	1992	False		False	False	False	2617307.0	False	The pelican brief	us
pst.000063457766	3.0	Rinehart, Mary Roberts,	True	False	3.0	True	1915.0		False	New York;Grosset & Dunlap;1915.	1915	Rinehart	1915	False		False	False	False	6498834.0	False	K	us
mdp.39015020723501	1.0	McCullough, Colleen	True	False	1.0	True			False	New York|Harper & Row|c1977.	1977	McCullough	1977	False		False	False	False	731040.0	False	The thorn birds	guess: us
uc1.b3688082	1.0	Cohen, Octavus Roy	False	True	1.0	True	1928.0	m	False	Boston|Little, Brown, and company|1928.	1928	Cohen	1928	False	us	False	False	False	10137178.0	False	The light shines through, | $c: by Octavus Roy Cohen.	us
uc1.b3322001	3.0	Buxton, B. H	False	True	3.0	True	1880.0	f	False	London;Tinsley Brothers;1880.	1880	Buxton	1880	False	uk	False	False	False	7915102.0	False	Nell	uk
uc2.ark+=13960=t0xp77r2f		Keble, John,	True	False			1827.0		False		1827	Keble	1827	False		False	False	False		False	The Christian year	us
nyp.33433076030760	23.0	Poe, Edgar Allan	False	False	1.0	True	1844.0	m	False	New York;Blakeman & Mason;1859.	1859	Poe	1844	True	us	False	False	True	8656704.0	False	Tales	us
mdp.39015000543002	1.0	Paul, Elliot	False	True	1.0	True	1940.0	m	False	New York|Random house|c1940	1940	Paul	1940	False	us	False	False	False	10298.0	False	Hugger-mugger in the Louvre; | a Homer Evans murder mystery, | $c: by Elliot Paul.	us
mdp.39015043199028	1.0	Du Maurier, Daphne	True	False	1.0	True			False	New York|Pocket Books|1964, c1963.	1963	Du	1963	False		False	False	False	3522600.0	False	The glass-blowers	uk
mdp.39015054194546	4.0	Ferber, Edna	True	False	3.0	True			False	Garden City, N. Y.|Doubleday|c1926.	1926	Ferber	1926	False		False	False	False	389554.0	False	Show boat	us
nyp.33433076059462	1.0	Pool, Maria Louise	False	False	1.0	True	1898.0	f	False	Chicago;New York;H. S. Stone & Company;1898.	1898	Pool	1898	False	us	False	False	False	8660087.0	True	A golden sorrow	us
mdp.39015002717604	5.0	Rinehart, Mary Roberts,	True	False	5.0	True	1909.0		False	New York;The Review of reviews co.;c1909	1909	Rinehart	1909	False		False	False	False	1911112.0	False	When a man marries	us
mdp.39015035331548	1.0	Clancy, Tom	True	False	1.0	True			False	New York|G.P. Putnam's Sons|c1994.	1994	Clancy	1994	False		False	False	False	2896571.0	False	Debt of honor	us
mdp.39015013518025		Dreiser, Theodore	False	False			1927.0	m	False	New York|Boni & Liveright|1927.	1927	Dreiser	1927	False	us	False	False	False	1028401.0	True	Chains, Lesser Novels and Stories	us
uc2.ark+=13960=t7sn01q3p		Barr, Amelia Edith Huddleston	False	True			1887.0	f	False	New York;Dodd, Mead and company;c1887	1887	Barr	1887	False	uk	False	False	False	7650737.0	False	The squire of Sandal-Side;	uk
uiuo.ark+=13960=t4jm2n11m	4.0	Edwards, Amelia Ann Blanford	False	False	4.0	True	1866.0	f	False	London;Tinsley;1866.	1866	Edwards	1866	False	uk	False	False	False	6130878.0	True	Half a million of money ;	uk
uc1.$b56281	2.0	H. D	False	False	1.0	True	1926.0	f	False	Boston|New York|Houghton Mifflin company|1926	1926	anonymous_H	1926	False	us	False	False	False	1020927.0	True	Palimpsest	us
mdp.39015029736793		Stimson, Frederic Jesup	False	False			1902.0	m	False	New York;Charles Scribner's Sons;1902.	1902	Stimson	1902	False	us	False	False	False	2651584.0	True	Jethro Bacon of Sandwich ; The weaker sex	us
mdp.39015054061430	2.0	Larsen, Nella	False	False	1.0	True		f	False	New York|London|A. A. Knopf|1928.	1928	Larsen	1928	False	us	True	False	False	536779.0	False	Quicksand	us
uc1.$b302196	1.0	Parry, Edward Abbott, Sir	False	True	1.0	True	1928.0	m	False	London|W. Heinemann, limited|1928	1928	Parry	1928	False	uk	False	False	False	6534806.0	False	Berrington; | or, Two hundred years ago, | $c: by His Honour Sir Edward Abbott Parry.	uk
nyp.33433084129935		Barr, Amelia Edith Huddleston	False	True			1898.0	f	False	New York;Dodd, Mead;1898, c1885.	1898	Barr	1885	False	uk	False	False	False	6502085.0	False	The lost silver of Briffault	uk
uc2.ark+=13960=t3zs2n00v	1.0	Grimm, George	False	True	1.0	True	1904.0	m	False	Milwaukee, Wis.;Germania Publishing Co.;c1904	1904	Grimm	1904	False	us	False	False	False	7659466.0	False	Pluck	us
inu.30000104239052	1.0	Reddall, Henry Frederic	False	True	1.0	True	1907.0	m	False	Philadelphia;G.W. Jacobs & co.;1907	1907	Reddall	1907	False	us	False	False	False	9686009.0	False	Wit and humor of women;	us
wu.89079758900	2.0	Romains, Jules	False	False	1.0	True	1932.0	m	False	New York|A.A. Knopf|1934-	1934	Romains	1932	False	fr	False	False	False	8366358.0	True	Men of Good Will	fr
uc2.ark+=13960=fk7xk8535b	1.0	King, Basil	True	False	1.0	True			False	New York;London;Harper & Brothers;1910.	1910	King	1910	False		False	False	False	11715936.0	False	The wild olive	us
mdp.39015053606771	2.0	Morgan, Charles	True	True	2.0	True	1936.0	m	False	New York|Macmillan|1936.	1936	Morgan	1936	False	uk	False	False	False	671029.0	False	Sparkenbroke.	uk
nyp.33433074876248	2.0	MacGrath, Harold	True	False	2.0	True			False	New York;Grosset & Dunlap;c1908	1908	MacGrath	1908	False		False	False	False	8666570.0	False	The lure of the mask	us
uc1.32106002122734	2.0	Lee, Harper	True	False	2.0	True			False	Philadelphia|Lippincott|1960.	1960	Lee	1960	False		False	False	False	1113176.0	False	To kill a mockingbird	guess: us
uc2.ark+=13960=t5j96177f	9.0	James, Henry	False	False	1.0	True			False	London;New York;Macmillan;1886.	1886	James	1886	True		False	False	False	1027516.0	False	The Bostonians;	us
mdp.39015030071941	1.0	Christiansen, Sigurd Wesley	False	True	1.0	True	1933.0	m	False	New York|Liveright publishing corporation|c1934	1934	Christiansen	1933	False	no	False	False	False	1788305.0	False	Chaff before the wind, | $c: by Sigurd Christiansen; translated from the Norwegian by Isaac Anderson.	no
uc1.b3550216		Major, Charles	True	True			1898.0	m	False	Indianapolis, Ind.|Bowen-Merrill company|c1898].	1900	Major	1898	False	us	False	False	False	628576.0	False	When knighthood was in flower	us
uc2.ark+=13960=t0sq8tp41		Bullard, Arthur	False	False			1920.0	m	False	New York;The Macmillan Company;1920.	1920	Bullard	1920	False	us	False	False	False	6533191.0	True	The Stranger	us
mdp.39015003345124	6.0	Faulkner, William	False	False	5.0	True	1939.0	m	False	New York|Random house|c1939	1939	Faulkner	1939	False	us	False	False	False	1375790.0	True	The Wild Palms	us
uc1.$b744315		Biddle, Charles John,	True	False			1912.0		False		1919	Biddle	1912	False		False	False	False		False	The way of the eagle	guess: non-us
mdp.39015054423457	4.0	Rushdie, Salman	True	False	4.0	True			False	New York, NY|Viking|1989.	1989	Rushdie	1989	False		False	False	False	1073126.0	False	The satanic verses	us
uc1.32106007902726	1.0	Hurston, Zora Neale	False	False	1.0	False			False	New York|Negro Universities Press|1969, c1937	1969	Hurston	1937	True		False	False	False	8325616.0	False	Their eyes were watching God; a novel	us
mdp.39015037456236	2.0	Garner, James Finn	True	False	2.0	True			False	New York|Macmillan|Toronto|Maxwell Macmillan Canada|New York|Maxwell Macmillan International|c1994.	1994	Garner	1994	False		False	False	False	3064568.0	False	Politically correct bedtime stories	us
uiuo.ark+=13960=t78s57g82	3.0	Knight, Wynter Frore	False	True	3.0	True	1879.0	u	False	London;S. Tinsley;1879.	1879	Knight	1879	False		False	False	False	8722117.0	False	Our vicar	guess: non-us
mdp.39015066052054	1.0	Dell, Floyd	False	False	1.0	True	1923.0	m	False	New York|A. A. Knopf|1923.	1923	Dell	1923	False	us	False	False	False	485530.0	True	Janet March	us
mdp.39015016749262	4.0	Porter, Eleanor H.	True	False	4.0	True	1920.0		False	Boston;New York;Houghton Mifflin company;1920.	1920	Porter	1920	False		False	False	False	780135.0	False	Mary Marie	us
nyp.33433082485933	3.0	Bailey, Temple	True	False	3.0	True			False	Philadelphia;Penn;1919, c1918.	1918	Bailey	1918	False		False	False	False	7651761.0	False	The tin soldier	us
mdp.39015008191382	13.0	Hughes, Thomas	True	False	4.0	True	1857.0	m	False	London|Macmillan and co.|1868	1868	Hughes	1857	False	uk	False	False	False	479694.0	True	Tom Brown's school days	uk
uc1.b3834767		Baron, Dunsany, Edward John Moreton Drax Plunkett	False	True			1933.0	m	False	New York|Longmans, Green|1933.	1933	Baron	1933	False	ir	False	False	False	1025257.0	False	The curse of the wise woman / | $c: by Lord Dunsany.	ir
pst.000027847633	1.0	Huxley, Aldous	False	False	1.0	True	1932.0	m	False	Garden City, N. Y.|Doubleday, Doran & company, inc.|1932.	1932	Huxley	1932	False	uk	False	False	False	7055902.0	True	Brave New World	uk
mdp.39015019159642	3.0	Welch, James	False	False	3.0	True			True	New York|Harper & Row|1974	1974	Welch	1974	False		False	False	False	1030100.0	False	Winter in the blood	us
nyp.33433074872130		Hudson, W. H	False	True			1904.0	m	False	New York;Modern Library;1916	1916	Hudson	1904	False	uk	False	False	False	8665549.0	False	Green Mansions	uk
mdp.39015053608637	3.0	Myers, L. H	False	False	3.0	True	1940.0	m	False	New York|Harcourt, Brace and company|c1940	1940	Myers	1940	False	uk	False	False	False	671908.0	True	The Pool of Vishnu	uk
mdp.39015012354869		Bowles, Thomas Gibson	False	True			1883.0	m	False	New York;Funk & Wagnalls;1883	1883	Bowles	1883	False	uk	False	False	False	280762.0	False	Flotsam and jetsam	uk
mdp.39015011414011	4.0	Farnol, Jeffery,	True	False	4.0	True	1911.0		False	Boston;Little, Brown, and company;1911.	1911	Farnol	1911	False		False	False	False	781064.0	False	The broad highway	uk
inu.39000003707283	1.0	Doyle, Arthur Conan	False	False	1.0	False	1892.0	m	False	New York|Schocken Books|1976.	1976	Doyle	1892	False	uk	False	False	True	6868654.0	False	Sherlock Holmes Omnibus	uk
inu.30000011770603		Egan, Pierce,	True	False			1821.0	m	False		1870	Egan	1821	False	uk	False	False	False		False	Tom & Jerry =	uk
mdp.39015012250489	1.0	Streeter, Edward	True	False	1.0	True			False	New York|Simon and Schuster|1949	1949	Streeter	1949	False		False	False	False	2369125.0	False	Father of the bride;	us
wu.89104493614		Southworth, Emma Dorothy Eliza Nevitte,	True	False			1876.0		False		1876	Southworth	1876	False		False	False	False		False	Self-raised, or, From the depths	us
mdp.49015002559228	1.0	Steel, Danielle	True	False	1.0	True			False	New York, N.Y.|Delacorte Press|c1989.	1989	Steel	1989	False		False	False	False	4543050.0	False	Daddy	us
mdp.39015010301193	3.0	Asch, Sholem	True	False	3.0	True			False	New York|G. P. Putnam's sons|c1939	1939	Asch	1939	False		False	False	False	983716.0	False	The Nazarene	po
uc2.ark+=13960=t52f7mb39		Norris, Frank	False	False			1914.0	m	False		1914	Norris	1902	False	us	False	False	False		True	Vandover and the Brute	us
mdp.39015030995818	1.0	Porter, Charlotte Endymion	False	True	1.0	True	1897.0	f	False	Boston;Copeland & Day;1897.	1897	Porter	1897	False	us	False	False	False	1901308.0	False	Clever tales	us
nnc1.1000026913	1.0	Hoffman, Mary J	False	True	1.0	True	1863.0	f	False	New York;P. O'Shea;1865.	1865	Hoffman	1863	False	us	False	False	False	8402844.0	False	Agnes Hilton: or, Practical views of Catholicity	us
mdp.39015062494060	1.0	Winsor, Kathleen	True	False	1.0	True			False	New York|Appleton-Century-Crofts|c1950.	1950	Winsor	1950	False		False	False	False	5118263.0	False	Star money	us
uc1.$b243918		Norris, Charles	False	False			1933.0	m	False	Garden City, N.Y.|Doubleday, Doran|1934.	1934	Norris	1933	False	us	False	False	False	5974490.0	True	Zest	us
mdp.39015008839709	1.0	Turnbull, Agnes Sligh	True	False	1.0	True			False	Houghton|1954	1954	Turnbull	1954	False		False	False	False	1187569.0	False	The gown of glory	guess: us
nyp.33433074828116	1.0	Baskerville, Beatrice C	False	True	1.0	True	1921.0	f	False	New York;W.J. Watt & Company;c1921	1921	Baskerville	1921	False	us	False	False	False	8663200.0	False	The enchanted garden	us
nyp.33433074792726	5.0	Kirkland, Caroline M. (Caroline Matilda)	False	False	4.0	True			True	New York;C. S. Francis;Boston;J. H. Francis;1839.	1839	Kirkland	1839	False		False	False	False	8658675.0	False	A new home--who'll follow? : or, Glimpses of western life	us
njp.32101065710897		Long, Catharine	False	True			1853.0	f	False	London;Hurst and Blackett;1853.	1853	Long	1853	False	uk	False	False	False	8719786.0	False	The first lieutenant's story	guess: non-us
nyp.33433076053416		Prime, William Cowper	False	True			1853.0	m	False	New York;Harper & brothers;1853.	1853	Prime	1853	False	us	False	False	False	240136.0	False	The old house by the river	us
uc1.b4411041	4.0	Wilson, Sloan	True	False	3.0	True			False	New York|Simon and Schuster|1955.	1955	Wilson	1955	False		False	False	False	1188720.0	False	The man in the gray flannel suit	guess: us
nyp.33433076051063	1.0	Payne, Will	False	False	1.0	True	1902.0		False	Chicago;A.C. McClurg & Co.;1902.	1902	Payne	1902	False		False	False	False	8679181.0	True	On fortune's road	guess: us
uc2.ark+=13960=t05x25z6x	5.0	Lewis, Sinclair	True	False	2.0	True			False	New York;Harcourt, Brace and Howe;1920.	1920	Lewis	1920	False		False	False	False	1028768.0	False	Main street	us
uc2.ark+=13960=t5m902m17		De Mille, James	False	False			1872.0	m	False	Harper & brothers;1872.	1872	De	1872	False	ca	False	False	False	7655471.0	True	The American baron	ca
uva.x000192302	2.0	Poe, Edgar Allan	False	False	1.0	False			True	London;Walter Scott;Toronto;W.J. Gage;1889.	1889	Poe	1849	False		True	False	False	9789027.0	False	The fall of the house of Usher : and other tales and prose writings of Edgar Poe	us
uc1.$b298853	1.0	Grey, Zane	True	False	1.0	True			False	New York and London|Harper & brothers|1924.	1924	Grey	1924	False		False	False	False	6532646.0	False	The call of the canyon	us
